Gene Synonym	Gene name	Gene type	Gene stable ID	Gene description
GM34232	GM34232	gene	MGI:5593391	MGI
GM34233	GM34233	gene	MGI:5593392	MGI
GM34235	GM34235	gene	MGI:5593394	MGI
GM34237	GM34237	gene	MGI:5593396	MGI
GM3424	GM3424	gene	HOM:51892069	MGI
GM34240	GM34240	gene	MGI:5593399	MGI
GM34244	GM34244	gene	MGI:5593403	MGI
GM34245	GM34245	gene	MGI:5593404	MGI
GM34246	GM34246	gene	MGI:5593405	MGI
GM34249	GM34249	gene	MGI:5593408	MGI
GM34250	GM34250	gene	MGI:5593409	MGI
GM34252	GM34252	gene	MGI:5593411	MGI
GM34253	GM34253	gene	MGI:5593412	MGI
GM34254	GM34254	gene	MGI:5593413	MGI
GM34255	GM34255	gene	MGI:5593414	MGI
GM34256	GM34256	gene	MGI:5593415	MGI
GM34259	GM34259	gene	MGI:5593418	MGI
GM34263	GM34263	gene	MGI:5593422	MGI
GM34264	GM34264	gene	MGI:5593423	MGI
GM34265	GM34265	gene	MGI:5593424	MGI
GM34267	GM34267	gene	MGI:5593426	MGI
GM34268	GM34268	gene	MGI:5593427	MGI
GM34269	GM34269	gene	MGI:5593428	MGI
GM34276	GM34276	gene	MGI:5593435	MGI
GM34278	GM34278	gene	MGI:5593437	MGI
GM3428	GM3428	gene	MGI:3781606	MGI
GM34280	GM34280	gene	MGI:5593439	MGI
GM34281	GM34281	gene	MGI:5593440	MGI
GM34282	GM34282	gene	MGI:5593441	MGI
GM34283	GM34283	gene	MGI:5593442	MGI
GM34284	GM34284	gene	MGI:5593443	MGI
GM34285	A730035I17RIK	gene	MGI:3696858	MGI
GM34286	GM34286	gene	MGI:5593445	MGI
GM34288	GM34288	gene	MGI:5593447	MGI
GM34289	GM34289	gene	MGI:5593448	MGI
GM34290	GM34290	gene	MGI:5593449	MGI
GM34291	GM34291	gene	MGI:5593450	MGI
GM34292	GM34292	gene	MGI:5593451	MGI
GM34293	GM34293	gene	MGI:5593452	MGI
GM34294	GM34294	gene	MGI:5593453	MGI
GM34295	GM34295	gene	MGI:5593454	MGI
GM34296	GM34296	gene	MGI:5593455	MGI
GM34297	GM34297	gene	MGI:5593456	MGI
GM34298	GM34298	gene	MGI:5593457	MGI
GM34299	GM34299	gene	MGI:5593458	MGI
GM34300	GM34300	gene	MGI:5593459	MGI
GM34301	GM34301	gene	MGI:5593460	MGI
GM34302	STRIT1	gene	HOM:51890270	MGI
GM34304	GM34304	gene	MGI:5593463	MGI
GM34305	GM34305	gene	MGI:5593464	MGI
GM34306	GM34306	gene	MGI:5593465	MGI
GM34307	GM34307	gene	MGI:5593466	MGI
GM34312	GM34312	gene	MGI:5593471	MGI
GM34315	GM34315	gene	MGI:5593474	MGI
GM34316	GM34316	gene	MGI:5593475	MGI
GM34317	GM34317	gene	MGI:5593476	MGI
GM34319	GM34319	gene	MGI:5593478	MGI
GM34320	GM34320	gene	MGI:5593479	MGI
GM34321	GM34321	gene	MGI:5593480	MGI
GM34322	GM34322	gene	MGI:5593481	MGI
GM34323	GM34323	gene	MGI:5593482	MGI
GM34324	GM34324	gene	MGI:5593483	MGI
GM34325	GM34325	gene	MGI:5593484	MGI
GM34326	GM34326	gene	MGI:5593485	MGI
GM34327	GM34327	gene	MGI:5593486	MGI
GM34328	GM34328	gene	MGI:5593487	MGI
GM34331	GM34331	gene	MGI:5593490	MGI
GM34332	GM34332	gene	MGI:5593491	MGI
GM34333	GM34333	gene	MGI:5593492	MGI
GM34335	GM34335	gene	MGI:5593494	MGI
GM34336	GM34336	gene	MGI:5593495	MGI
GM34337	GM34337	gene	MGI:5593496	MGI
GM3434	GM3434	gene	MGI:3781612	MGI
GM34340	GM34340	gene	MGI:5593499	MGI
GM34342	GM34342	gene	MGI:5593501	MGI
GM34343	GM34343	gene	MGI:5593502	MGI
GM34344	GM34344	gene	MGI:5593503	MGI
GM34345	GM34345	gene	MGI:5593504	MGI
GM34346	GM34346	gene	MGI:5593505	MGI
GM34347	GM34347	gene	MGI:5593506	MGI
GM34348	GM34348	gene	MGI:5593507	MGI
GM34349	GM34349	gene	MGI:5593508	MGI
GM3435	ERMARDL1	gene	HOM:51887343	MGI
GM34350	GM34350	gene	MGI:5593509	MGI
GM34352	GM34352	gene	MGI:5593511	MGI
GM34353	GM34353	gene	MGI:5593512	MGI
GM34354	GM34354	gene	MGI:5593513	MGI
GM34358	GM34358	gene	MGI:5593517	MGI
GM34360	GM34360	gene	MGI:5593519	MGI
GM34361	GM34361	gene	MGI:5593520	MGI
GM34362	GM34362	gene	MGI:5593521	MGI
GM34365	GM34365	gene	MGI:5593524	MGI
GM34366	GM34366	gene	MGI:5593525	MGI
GM34368	GM34368	gene	MGI:5593527	MGI
GM34369	GM34369	gene	MGI:5593528	MGI
GM34370	GM34370	gene	MGI:5593529	MGI
GM34371	GM34371	gene	MGI:5593530	MGI
GM34372	GM34372	gene	MGI:5593531	MGI
GM34375	GM34375	gene	MGI:5593534	MGI
GM34376	GM34376	gene	MGI:5593535	MGI
GM34381	GM34381	gene	MGI:5593540	MGI
GM34385	GM34385	gene	MGI:5593544	MGI
GM34388	GM34388	gene	MGI:5593547	MGI
GM34389	GM34389	gene	MGI:5593548	MGI
GM34397	GM34397	gene	MGI:5593556	MGI
GM34401	GM34401	gene	MGI:5593560	MGI
GM34402	GM34402	gene	MGI:5593561	MGI
GM34403	GM34403	gene	MGI:5593562	MGI
GM34405	GM34405	gene	MGI:5593564	MGI
GM34406	GM34406	gene	MGI:5593565	MGI
GM34407	GM34407	gene	MGI:5593566	MGI
GM34408	GM34408	gene	MGI:5593567	MGI
GM34409	GM34409	gene	MGI:5593568	MGI
GM34411	GM34411	gene	MGI:5593570	MGI
GM34412	GM34412	gene	MGI:5593571	MGI
GM34413	GM34413	gene	MGI:5593572	MGI
GM34414	GM34414	gene	MGI:5593573	MGI
GM34416	GM34416	gene	MGI:5593575	MGI
GM34418	GM34418	gene	MGI:5593577	MGI
GM34419	GM34419	gene	MGI:5593578	MGI
GM34420	GM34420	gene	MGI:5593579	MGI
GM34421	GM34421	gene	MGI:5593580	MGI
GM34424	GM34424	gene	MGI:5593583	MGI
GM34425	GM34425	gene	MGI:5593584	MGI
GM34426	GM34426	gene	MGI:5593585	MGI
GM34428	GM34428	gene	MGI:5593587	MGI
GM34430	GM34430	gene	MGI:5593589	MGI
GM34433	GM34433	gene	MGI:5593592	MGI
GM34434	GM34434	gene	MGI:5593593	MGI
GM34439	GM34439	gene	MGI:5593598	MGI
GM34441	GM34441	gene	MGI:5593600	MGI
GM34442	GM34442	gene	MGI:5593601	MGI
GM34444	GM34444	gene	MGI:5593603	MGI
GM34445	GM34445	gene	MGI:5593604	MGI
GM34446	GM34446	gene	MGI:5593605	MGI
GM34448	GM34448	gene	MGI:5593607	MGI
GM34450	GM34450	gene	MGI:5593609	MGI
GM34451	GM34451	gene	MGI:5593610	MGI
GM34455	GM34455	gene	MGI:5593614	MGI
GM34457	GM34457	gene	MGI:5593616	MGI
GM34458	GM34458	gene	MGI:5593617	MGI
GM34459	GM34459	gene	MGI:5593618	MGI
GM34464	GM34464	gene	MGI:5593623	MGI
GM34466	GM34466	gene	MGI:5593625	MGI
GM34468	GM34468	gene	MGI:5593627	MGI
GM34469	GM34469	gene	MGI:5593628	MGI
GM34470	GM34470	gene	MGI:5593629	MGI
GM34471	GM34471	gene	MGI:5593630	MGI
GM34472	GM34472	gene	MGI:5593631	MGI
GM34474	GM34474	gene	MGI:5593633	MGI
GM34475	GM34475	gene	MGI:5593634	MGI
GM34476	GM34476	gene	MGI:5593635	MGI
GM34477	GM34477	gene	MGI:5593636	MGI
GM3448	DYNLT2A2	gene	HOM:51887277	MGI
GM34481	GM34481	gene	MGI:5593640	MGI
GM34482	GM34482	gene	MGI:5593641	MGI
GM34483	GM34483	gene	MGI:5593642	MGI
GM34484	GM34484	gene	MGI:5593643	MGI
GM34486	GM34486	gene	MGI:5593645	MGI
GM34488	GM34488	gene	MGI:5593647	MGI
GM34489	GM34489	gene	MGI:5593648	MGI
GM34490	GM34490	gene	MGI:5593649	MGI
GM34493	GM34493	gene	MGI:5593652	MGI
GM34496	GM34496	gene	MGI:5593655	MGI
GM34499	GM34499	gene	MGI:5593658	MGI
GM34500	GM34500	gene	MGI:5593659	MGI
GM34501	GM34501	gene	MGI:5593660	MGI
GM34502	GM34502	gene	MGI:5593661	MGI
GM34503	GM34503	gene	MGI:5593662	MGI
GM34507	GM34507	gene	MGI:5593666	MGI
GM34510	GM34510	gene	MGI:5593669	MGI
GM34513	GM34513	gene	MGI:5593672	MGI
GM34514	GM34514	gene	MGI:5593673	MGI
GM34515	GM34515	gene	MGI:5593674	MGI
GM34516	GM34516	gene	MGI:5593675	MGI
GM34517	GM34517	gene	MGI:5593676	MGI
GM34518	ZFP950	gene	HOM:51880639	MGI
GM34521	GM34521	gene	MGI:5593680	MGI
GM34522	GM34522	gene	MGI:5593681	MGI
GM34523	GM34523	gene	MGI:5593682	MGI
GM34526	GM34526	gene	MGI:5593685	MGI
GM34527	GM34527	gene	MGI:5593686	MGI
GM34528	GM34528	gene	MGI:5593687	MGI
GM34529	GM34529	gene	MGI:5593688	MGI
GM3453	GM3453	gene	HOM:51891306	MGI
GM34530	GM34530	gene	MGI:5593689	MGI
GM34531	GM34531	gene	MGI:5593690	MGI
GM34533	GM34533	gene	MGI:5593692	MGI
GM34535	GM34535	gene	MGI:5593694	MGI
GM34536	GM34536	gene	MGI:5593695	MGI
GM34538	GM34538	gene	MGI:5593697	MGI
GM34542	GM34542	gene	MGI:5593701	MGI
GM34544	GM34544	gene	MGI:5593703	MGI
GM34545	GM34545	gene	MGI:5593704	MGI
GM34548	GM34548	gene	MGI:5593707	MGI
GM34549	GM34549	gene	MGI:5593708	MGI
GM3455	GM3455	gene	MGI:3781631	MGI
GM34550	GM34550	gene	MGI:5593709	MGI
GM34552	GM34552	gene	MGI:5593711	MGI
GM34554	GM34554	gene	MGI:5593713	MGI
GM34557	GM34557	gene	MGI:5593716	MGI
GM34558	GM34558	gene	MGI:5593717	MGI
GM34560	GM34560	gene	MGI:5593719	MGI
GM34561	GM34561	gene	MGI:5593720	MGI
GM34562	GM34562	gene	MGI:5593721	MGI
GM34563	GM34563	gene	MGI:5593722	MGI
GM34566	GM34566	gene	MGI:5593725	MGI
GM34567	GM34567	gene	MGI:5593726	MGI
GM34568	GM34568	gene	MGI:5593727	MGI
GM34569	GM34569	gene	MGI:5593728	MGI
GM34571	GM34571	gene	MGI:5593730	MGI
GM34572	GM34572	gene	MGI:5593731	MGI
GM34574	GM34574	gene	MGI:5593733	MGI
GM34576	GM34576	gene	MGI:5593735	MGI
GM34577	GM34577	gene	MGI:5593736	MGI
GM3458	GM3458	gene	MGI:3781634	MGI
GM34581	GM34581	gene	MGI:5593740	MGI
GM34582	GM34582	gene	MGI:5593741	MGI
GM34583	GM34583	gene	MGI:5593742	MGI
GM34584	GM29345	gene	MGI:5580051	MGI
GM34585	GM34585	gene	MGI:5593744	MGI
GM34586	GM34586	gene	MGI:5593745	MGI
GM34588	GM34588	gene	MGI:5593747	MGI
GM34589	GM34589	gene	MGI:5593748	MGI
GM34590	GM34590	gene	MGI:5593749	MGI
GM34591	GM34591	gene	MGI:5593750	MGI
GM34593	GM34593	gene	MGI:5593752	MGI
GM34596	GM34596	gene	MGI:5593755	MGI
GM34597	GM34597	gene	MGI:5593756	MGI
GM34598	GM34598	gene	MGI:5593757	MGI
GM34599	GM34599	gene	MGI:5593758	MGI
GM3460	GM3629	gene	MGI:3781805	MGI
GM34602	GM34602	gene	MGI:5593761	MGI
GM34605	GM34605	gene	MGI:5593764	MGI
GM34606	GM34606	gene	MGI:5593765	MGI
GM34607	GM34607	gene	MGI:5593766	MGI
GM34608	GM34608	gene	MGI:5593767	MGI
GM34609	GM34609	gene	MGI:5593768	MGI
GM34611	GM34611	gene	MGI:5593770	MGI
GM34612	GM34612	gene	MGI:5593771	MGI
GM34613	GM34613	gene	MGI:5593772	MGI
GM34616	GM34616	gene	MGI:5593775	MGI
GM34617	GM34617	gene	MGI:5593776	MGI
GM34618	GM34618	gene	MGI:5593777	MGI
GM34619	GM34619	gene	MGI:5593778	MGI
GM34620	GM34620	gene	MGI:5593779	MGI
GM34621	GM34621	gene	MGI:5593780	MGI
GM34622	GM34622	gene	MGI:5593781	MGI
GM34623	GM34623	gene	MGI:5593782	MGI
GM34624	GM34624	gene	MGI:5593783	MGI
GM34625	GM34625	gene	MGI:5593784	MGI
GM34627	GM34627	gene	MGI:5593786	MGI
GM34628	GM34628	gene	MGI:5593787	MGI
GM34629	GM34629	gene	MGI:5593788	MGI
GM34630	GM34630	gene	MGI:5593789	MGI
GM34632	GM34632	gene	MGI:5593791	MGI
GM34633	GM34633	gene	MGI:5593792	MGI
GM34636	GM34636	gene	MGI:5593795	MGI
GM34637	GM34637	gene	MGI:5593796	MGI
GM34639	GM34639	gene	MGI:5593798	MGI
GM34640	GM34640	gene	MGI:5593799	MGI
GM34642	GM34642	gene	MGI:5593801	MGI
GM34643	GM34643	gene	MGI:5593802	MGI
GM34644	GM34644	gene	MGI:5593803	MGI
GM34645	GM34645	gene	MGI:5593804	MGI
GM34646	GM34646	gene	MGI:5593805	MGI
GM34647	GM34647	gene	MGI:5593806	MGI
GM34648	GM34648	gene	MGI:5593807	MGI
GM34649	GM34649	gene	MGI:5593808	MGI
GM34650	GM34650	gene	MGI:5593809	MGI
GM34651	GM34651	gene	MGI:5593810	MGI
GM34652	GM34652	gene	MGI:5593811	MGI
GM34653	B3GALT9	gene	HOM:51886504	MGI
GM34654	GM34654	gene	MGI:5593813	MGI
GM34655	GM34655	gene	MGI:5593814	MGI
GM34657	GM34657	gene	MGI:5593816	MGI
GM34659	GM34659	gene	MGI:5593818	MGI
GM34661	GM34661	gene	MGI:5593820	MGI
GM34662	GM34662	gene	MGI:5593821	MGI
GM34664	GM34664	gene	MGI:5593823	MGI
GM34666	GM34666	gene	MGI:5593825	MGI
GM34667	GM34667	gene	MGI:5593826	MGI
GM34669	GM34669	gene	MGI:5593828	MGI
GM34672	GM34672	gene	MGI:5593831	MGI
GM34675	GM34675	gene	MGI:5593834	MGI
GM34677	GM34677	gene	MGI:5593836	MGI
GM34678	GM34678	gene	MGI:5593837	MGI
GM34679	GM34679	gene	MGI:5593838	MGI
GM3468	GM3468	gene	HOM:51892044	MGI
GM34680	GM34680	gene	MGI:5593839	MGI
GM34684	GM34684	gene	MGI:5593843	MGI
GM34686	GM34686	gene	MGI:5593845	MGI
GM34687	GM34687	gene	MGI:5593846	MGI
GM34688	GM34688	gene	MGI:5593847	MGI
GM34689	GM34689	gene	MGI:5593848	MGI
GM34693	GM34693	gene	MGI:5593852	MGI
GM34696	GM34696	gene	MGI:5593855	MGI
GM34697	GM34697	gene	MGI:5593856	MGI
GM34698	GM34698	gene	MGI:5593857	MGI
GM34699	GM34699	gene	MGI:5593858	MGI
GM34700	GM34700	gene	MGI:5593859	MGI
GM34701	GM34701	gene	MGI:5593860	MGI
GM34702	GM34702	gene	MGI:5593861	MGI
GM34703	GM34703	gene	MGI:5593862	MGI
GM34704	GM34704	gene	MGI:5593863	MGI
GM34705	GM34705	gene	MGI:5593864	MGI
GM34712	GM34712	gene	MGI:5593871	MGI
GM34716	GM34716	gene	MGI:5593875	MGI
GM34718	GM34718	gene	MGI:5593877	MGI
GM34719	GM34719	gene	MGI:5593878	MGI
GM34721	GM34721	gene	MGI:5593880	MGI
GM34722	GM34722	gene	MGI:5593881	MGI
GM34724	GM34724	gene	MGI:5593883	MGI
GM34725	GM34725	gene	MGI:5593884	MGI
GM34726	GM34726	gene	MGI:5593885	MGI
GM34728	GM34728	gene	MGI:5593887	MGI
GM34730	GM34730	gene	MGI:5593889	MGI
GM34732	GM34732	gene	MGI:5593891	MGI
GM34733	GM34733	gene	MGI:5593892	MGI
GM34735	GM34735	gene	MGI:5593894	MGI
GM34736	GM34736	gene	MGI:5593895	MGI
GM34738	GM34738	gene	MGI:5593897	MGI
GM34739	GM34739	gene	MGI:5593898	MGI
GM3474	GM3474	gene	MGI:3781650	MGI
GM34740	GM34740	gene	MGI:5593899	MGI
GM34741	GM34741	gene	MGI:5593900	MGI
GM34742	GM16344	gene	MGI:3840129	MGI
GM34744	GM34744	gene	MGI:5593903	MGI
GM34745	GM34745	gene	MGI:5593904	MGI
GM34746	GM34746	gene	MGI:5593905	MGI
GM34749	GM34749	gene	MGI:5593908	MGI
GM34751	GM34751	gene	MGI:5593910	MGI
GM34752	GM34752	gene	MGI:5593911	MGI
GM34753	GM34753	gene	MGI:5593912	MGI
GM34754	GM34754	gene	MGI:5593913	MGI
GM34755	GM34755	gene	MGI:5593914	MGI
GM34756	GM34756	gene	MGI:5593915	MGI
GM34757	GM34757	gene	MGI:5593916	MGI
GM34758	1700087I21RIK	gene	MGI:1923869	MGI
GM34759	GM34759	gene	MGI:5593918	MGI
GM3476	GM3476	gene	HOM:51892066	MGI
GM34760	GM34760	gene	MGI:5593919	MGI
GM34762	GM34762	gene	MGI:5593921	MGI
GM34764	GM34764	gene	MGI:5593923	MGI
GM34765	GM34765	gene	MGI:5593924	MGI
GM34766	GM34766	gene	MGI:5593925	MGI
GM34769	GM34769	gene	MGI:5593928	MGI
GM34770	GM34770	gene	MGI:5593929	MGI
GM34771	GM34771	gene	MGI:5593930	MGI
GM34772	GM34772	gene	MGI:5593931	MGI
GM34773	GM34773	gene	MGI:5593932	MGI
GM34776	GM34776	gene	MGI:5593935	MGI
GM34777	GM34777	gene	MGI:5593936	MGI
GM34780	GM34780	gene	MGI:5593939	MGI
GM34781	GM34781	gene	MGI:5593940	MGI
GM34782	GM34782	gene	MGI:5593941	MGI
GM34784	GM34784	gene	MGI:5593943	MGI
GM34785	GM34785	gene	MGI:5593944	MGI
GM34788	GM34788	gene	MGI:5593947	MGI
GM34790	GM34790	gene	MGI:5593949	MGI
GM34793	GM34793	gene	MGI:5593952	MGI
GM34794	GM34794	gene	MGI:5593953	MGI
GM34795	GM34795	gene	MGI:5593954	MGI
GM34797	GM34797	gene	MGI:5593956	MGI
GM34799	GM34799	gene	MGI:5593958	MGI
GM34801	GM34801	gene	MGI:5593960	MGI
GM34802	GM34802	gene	MGI:5593961	MGI
GM34804	GM34804	gene	MGI:5593963	MGI
GM34805	GM34805	gene	MGI:5593964	MGI
GM34806	GM34806	gene	MGI:5593965	MGI
GM34808	GM34808	gene	MGI:5593967	MGI
GM34809	GM34809	gene	MGI:5593968	MGI
GM34811	GM34811	gene	MGI:5593970	MGI
GM34816	GM34816	gene	MGI:5593975	MGI
GM34819	GM34819	gene	MGI:5593978	MGI
GM34820	GM34820	gene	MGI:5593979	MGI
GM34821	GM34821	gene	MGI:5593980	MGI
GM34822	GM34822	gene	MGI:5593981	MGI
GM34823	GM34823	gene	MGI:5593982	MGI
GM34825	GM34825	gene	MGI:5593984	MGI
GM34826	GM34826	gene	MGI:5593985	MGI
GM34828	GM34828	gene	MGI:5593987	MGI
GM34829	GM34829	gene	MGI:5593988	MGI
GM3483	GM8281	gene	HOM:51892048	MGI
GM34833	GM34833	gene	MGI:5593992	MGI
GM34836	GM34836	gene	MGI:5593995	MGI
GM34837	GM34837	gene	MGI:5593996	MGI
GM34838	GM34838	gene	MGI:5593997	MGI
GM34843	CPLX2	gene	HOM:51872496	MGI
GM34844	GM34844	gene	MGI:5594003	MGI
GM34845	GM34845	gene	MGI:5594004	MGI
GM34846	GM34846	gene	MGI:5594005	MGI
GM34847	GM34847	gene	MGI:5594006	MGI
GM34848	GM34848	gene	MGI:5594007	MGI
GM34849	GM34849	gene	MGI:5594008	MGI
GM34850	GM34850	gene	MGI:5594009	MGI
GM34851	GM34851	gene	MGI:5594010	MGI
GM34853	GM34853	gene	MGI:5594012	MGI
GM34854	GM34854	gene	MGI:5594013	MGI
GM34856	GM34856	gene	MGI:5594015	MGI
GM34857	GM34857	gene	MGI:5594016	MGI
GM34858	GM34858	gene	MGI:5594017	MGI
GM3486	GM3486	gene	HOM:51891518	MGI
GM34861	GM34861	gene	MGI:5594020	MGI
GM34862	GM34862	gene	MGI:5594021	MGI
GM34863	GM34863	gene	MGI:5594022	MGI
GM34865	GM34865	gene	MGI:5594024	MGI
GM34866	GM34866	gene	MGI:5594025	MGI
GM34868	GM34868	gene	MGI:5594027	MGI
GM34869	GM34869	gene	MGI:5594028	MGI
GM34871	GM34871	gene	MGI:5594030	MGI
GM34872	GM34872	gene	MGI:5594031	MGI
GM34873	GM34873	gene	MGI:5594032	MGI
GM34874	GM34874	gene	MGI:5594033	MGI
GM34877	GM34877	gene	MGI:5594036	MGI
GM34878	GM34878	gene	MGI:5594037	MGI
GM3488	GM3488	gene	HOM:51892085	MGI
GM34880	GM34880	gene	MGI:5594039	MGI
GM34881	GM34881	gene	MGI:5594040	MGI
GM34882	GM34882	gene	MGI:5594041	MGI
GM34883	GM34883	gene	MGI:5594042	MGI
GM34885	GM34885	gene	MGI:5594044	MGI
GM34888	GM34888	gene	MGI:5594047	MGI
GM34889	GM34889	gene	MGI:5594048	MGI
GM34891	GM34891	gene	MGI:5594050	MGI
GM34894	GM34894	gene	MGI:5594053	MGI
GM34895	GM34895	gene	MGI:5594054	MGI
GM34902	GM34902	gene	MGI:5594061	MGI
GM34903	GM34903	gene	MGI:5594062	MGI
GM34905	GM34905	gene	MGI:5594064	MGI
GM34907	GM34907	gene	MGI:5594066	MGI
GM34908	GM34908	gene	MGI:5594067	MGI
GM34911	GM34911	gene	MGI:5594070	MGI
GM34912	GM34912	gene	MGI:5594071	MGI
GM34916	GM34916	gene	MGI:5594075	MGI
GM34917	GM34917	gene	MGI:5594076	MGI
GM34921	GM34921	gene	MGI:5594080	MGI
GM34922	GM34922	gene	MGI:5594081	MGI
GM34923	GM34923	gene	MGI:5594082	MGI
GM34924	GM34924	gene	MGI:5594083	MGI
GM34930	GM34930	gene	MGI:5594089	MGI
GM34931	GM34931	gene	MGI:5594090	MGI
GM34933	GM34933	gene	MGI:5594092	MGI
GM34934	GM34934	gene	MGI:5594093	MGI
GM34938	GM34938	gene	MGI:5594097	MGI
GM34939	GM34939	gene	MGI:5594098	MGI
GM3494	GM3488	gene	HOM:51892085	MGI
GM34941	GM34941	gene	MGI:5594100	MGI
GM34945	GM34945	gene	MGI:5594104	MGI
GM34947	GM34947	gene	MGI:5594106	MGI
GM34948	GM34948	gene	MGI:5594107	MGI
GM3495	SPEER4F2	gene	HOM:51892010	MGI
GM34952	GM34952	gene	MGI:5594111	MGI
GM34957	GM34957	gene	MGI:5594116	MGI
GM34960	GM34960	gene	MGI:5594119	MGI
GM34961	GM34961	gene	MGI:5594120	MGI
GM34962	GM34962	gene	MGI:5594121	MGI
GM34963	GM34963	gene	MGI:5594122	MGI
GM34964	GM34964	gene	MGI:5594123	MGI
GM34965	GM34965	gene	MGI:5594124	MGI
GM34968	GM34968	gene	MGI:5594127	MGI
GM34969	GM34969	gene	MGI:5594128	MGI
GM34972	GM34972	gene	MGI:5594131	MGI
GM34973	GM34973	gene	MGI:5594132	MGI
GM34974	GM34974	gene	MGI:5594133	MGI
GM34978	GM34978	gene	MGI:5594137	MGI
GM34979	GM34979	gene	MGI:5594138	MGI
GM34980	GM34980	gene	MGI:5594139	MGI
GM34982	GM34982	gene	MGI:5594141	MGI
GM34983	GM34983	gene	MGI:5594142	MGI
GM34988	GM34988	gene	MGI:5594147	MGI
GM34991	GM34991	gene	MGI:5594150	MGI
GM34992	GM34992	gene	MGI:5594151	MGI
GM34994	GM34994	gene	MGI:5594153	MGI
GM34995	GM34995	gene	MGI:5594154	MGI
GM34996	GM34996	gene	MGI:5594155	MGI
GM34997	GM34997	gene	MGI:5594156	MGI
GM34998	GM34998	gene	MGI:5594157	MGI
GM34999	GM34999	gene	MGI:5594158	MGI
GM3500	GM3500	gene	HOM:51892061	MGI
GM35000	GM34908	gene	MGI:5594067	MGI
GM35002	GM35002	gene	MGI:5594161	MGI
GM35004	GM35004	gene	MGI:5594163	MGI
GM35007	GM35007	gene	MGI:5594166	MGI
GM35008	GM35008	gene	MGI:5594167	MGI
GM35012	GM35012	gene	MGI:5594171	MGI
GM35017	GM35017	gene	MGI:5594176	MGI
GM35018	GM35018	gene	MGI:5594177	MGI
GM35019	GM35019	gene	MGI:5594178	MGI
GM35021	GM35021	gene	MGI:5594180	MGI
GM35023	GM35023	gene	MGI:5594182	MGI
GM35024	GM35024	gene	MGI:5594183	MGI
GM35025	GM35025	gene	MGI:5594184	MGI
GM35028	GM35028	gene	MGI:5594187	MGI
GM35031	GM35031	gene	MGI:5594190	MGI
GM35033	GM35033	gene	MGI:5594192	MGI
GM35034	GM35034	gene	MGI:5594193	MGI
GM35035	GM35035	gene	MGI:5594194	MGI
GM35037	GM35037	gene	MGI:5594196	MGI
GM35039	GM35039	gene	MGI:5594198	MGI
GM35040	GM35040	gene	MGI:5594199	MGI
GM35041	GM35041	gene	MGI:5594200	MGI
GM35048	GM35048	gene	MGI:5594207	MGI
GM35049	GM35049	gene	MGI:5594208	MGI
GM35051	GM35051	gene	MGI:5594210	MGI
GM35055	GM35055	gene	MGI:5594214	MGI
GM35058	GM35058	gene	MGI:5594217	MGI
GM35060	TEX51	gene	HOM:51890392	MGI
GM35062	GM35062	gene	MGI:5594221	MGI
GM35063	GM35063	gene	MGI:5594222	MGI
GM35065	GM35065	gene	MGI:5594224	MGI
GM35066	GM35066	gene	MGI:5594225	MGI
GM35070	GM35070	gene	MGI:5594229	MGI
GM35071	GM35071	gene	MGI:5594230	MGI
GM35073	GM35073	gene	MGI:5594232	MGI
GM35074	GM35074	gene	MGI:5594233	MGI
GM35076	GM35076	gene	MGI:5594235	MGI
GM35077	GM35077	gene	MGI:5594236	MGI
GM35078	GM35078	gene	MGI:5594237	MGI
GM35079	GM35079	gene	MGI:5594238	MGI
GM35081	GM35081	gene	MGI:5594240	MGI
GM35082	GM35082	gene	MGI:5594241	MGI
GM35083	GM35083	gene	MGI:5594242	MGI
GM35087	GM35087	gene	MGI:5594246	MGI
GM35089	GM35089	gene	MGI:5594248	MGI
GM3509	GM3509	gene	MGI:3781686	MGI
GM35090	GM35090	gene	MGI:5594249	MGI
GM35091	GM35091	gene	MGI:5594250	MGI
GM35097	GM35097	gene	MGI:5594256	MGI
GM35098	GM35098	gene	MGI:5594257	MGI
GM35099	GM35099	gene	MGI:5594258	MGI
GM3510	GM3510	gene	MGI:3781687	MGI
GM35101	GM35101	gene	MGI:5594260	MGI
GM35102	GM35102	gene	MGI:5594261	MGI
GM35104	GM35104	gene	MGI:5594263	MGI
GM35105	GM35105	gene	MGI:5594264	MGI
GM35107	GM35107	gene	MGI:5594266	MGI
GM35109	GM35109	gene	MGI:5594268	MGI
GM35110	GM35110	gene	MGI:5594269	MGI
GM35111	GM35111	gene	MGI:5594270	MGI
GM35112	GM35112	gene	MGI:5594271	MGI
GM35113	GM35113	gene	MGI:5594272	MGI
GM35116	GM35116	gene	MGI:5594275	MGI
GM35117	GM35117	gene	MGI:5594276	MGI
GM35118	GM35118	gene	MGI:5594277	MGI
GM3512	GM3512	gene	MGI:3781689	MGI
GM35120	GM35120	gene	MGI:5594279	MGI
GM35123	GM35123	gene	MGI:5594282	MGI
GM35125	GM35125	gene	MGI:5594284	MGI
GM35126	GM35126	gene	MGI:5594285	MGI
GM35129	GM35129	gene	MGI:5594288	MGI
GM3513	GM3513	gene	MGI:3781690	MGI
GM35130	GM35130	gene	MGI:5594289	MGI
GM35131	GM35131	gene	MGI:5594290	MGI
GM35133	GM35133	gene	MGI:5594292	MGI
GM35134	GM35134	gene	HOM:51881462	MGI
GM35135	GM35135	gene	MGI:5594294	MGI
