Gene Synonym	Gene name	Gene type	Gene stable ID	Gene description
MSL3B	MSL3B	gene	HOM:51888776	HGNC
MSL3L1	MSL3	gene	HOM:51888777	HGNC
MSL3L2	MSL3B	gene	HOM:51888776	HGNC
MSL3P1	MSL3B	gene	HOM:51888776	HGNC
MSL3P2	MSL3P2	gene	HGNC:56831	HGNC
MSL3P3	MSL3P3	gene	HGNC:56832	HGNC
MSLN	MSLN	gene	HOM:51875345	HGNC
MSLNL	MSLNL	gene	HOM:51881289	HGNC
MSLO1	KCNMA1	gene	HOM:51877450	HGNC
MSLR1	SCARA3	gene	HOM:51880659	HGNC
MSMB	MSMB	gene	HOM:51880210	HGNC
MSMBBP	PI16	gene	HOM:51889502	HGNC
MSMO1	MSMO1	gene	HOM:51877515	HGNC
MSMP	MSMP	gene	HOM:51879148	HGNC
MSN	MSN	gene	HOM:51877850	HGNC
MSNL1	MSNP1	gene	HGNC:7374	HGNC
MSNP1	MSNP1	gene	HGNC:7374	HGNC
MSP	LMLN	gene	HOM:51877365	HGNC
MSP	MSMB	gene	HOM:51880210	HGNC
MSP	MST1	gene	HOM:51872004	HGNC
MSP1	ATAD1	gene	HOM:51870900	HGNC
MSP58	MCRS1	gene	HOM:51882646	HGNC
MSPB	MSMB	gene	HOM:51880210	HGNC
MSPL	TMPRSS13	gene	HOM:51879293	HGNC
MSPL-2	MST1P2	gene	HGNC:7383	HGNC
MSPL-7	MST1L	gene	HOM:51872004	HGNC
MSPL2	MST1P2	gene	HGNC:7383	HGNC
MSPL7	MST1L	gene	HOM:51872004	HGNC
MSPS	TMPRSS13	gene	HOM:51879293	HGNC
MSR	PAQR7	gene	HOM:51877857	HGNC
MSR1	MSR1	gene	HOM:51888778	HGNC
MSRA	MSRA	gene	HOM:51877884	HGNC
MSRA-DT	MSRA-DT	gene	HGNC:55400	HGNC
MSRB	MSRB2	gene	HOM:51884634	HGNC
MSRB1	MSRB1	gene	HOM:51871851	HGNC
MSRB1P1	MSRB1P1	gene	HGNC:43985	HGNC
MSRB2	MSRB2	gene	HOM:51884634	HGNC
MSRB3	MSRB3	gene	HOM:51882310	HGNC
MSRB3-AS1	MSRB3-AS1	gene	HGNC:53386	HGNC
MSRL1	SCARA3	gene	HOM:51880659	HGNC
MSS	SIL1	gene	HOM:51879535	HGNC
MSS1	GTPBP3	gene	HOM:51883215	HGNC
MSS1	PSMC2	gene	HOM:51884293	HGNC
MSS4	PIP5K1B	gene	HOM:51878425	HGNC
MSS4	RABIF	gene	HOM:51882398	HGNC
MSS51	MSS51	gene	HOM:51884966	HGNC
MSSE	TGFBR1	gene	HOM:51870681	HGNC
MSSK1	SRPK3	gene	HOM:51885860	HGNC
MSSP-1	RBMS1	gene	HOM:51875109	HGNC
MSSP-2	RBMS1	gene	HOM:51875109	HGNC
MSSP-3	RBMS1	gene	HOM:51875109	HGNC
MSSP1	RBMS1P1	gene	HGNC:9908	HGNC
MST	MAP3K10	gene	HOM:51879807	HGNC
MST	MPST	gene	HOM:51870376	HGNC
MST	MSTO1	gene	HOM:51882565	HGNC
MST-3	STK24	gene	HOM:51881445	HGNC
MST016	CDK5RAP3	gene	HOM:51872198	HGNC
MST017	BZW2	gene	HOM:51878901	HGNC
MST025	KLHDC1	gene	HOM:51887960	HGNC
MST080	MCOLN1	gene	HOM:51877726	HGNC
MST081	RHOB	gene	HOM:51889792	HGNC
MST087	LRP10	gene	HOM:51886185	HGNC
MST093	INTS4	gene	HOM:51880259	HGNC
MST095	ORMDL2	gene	HOM:51883417	HGNC
MST1	MST1	gene	HOM:51872004	HGNC
MST1	STK4	gene	HOM:51890264	HGNC
MST107	WDR82	gene	HOM:51881958	HGNC
MST119	FAM149A	gene	HOM:51880023	HGNC
MST120	OSBPL8	gene	HOM:51885906	HGNC
MST149	MXD4	gene	HOM:51888825	HGNC
MST158	NOB1	gene	HOM:51874719	HGNC
MST1L	MST1L	gene	HOM:51872004	HGNC
MST1P	MST1L	gene	HOM:51872004	HGNC
MST1P2	MST1P2	gene	HGNC:7383	HGNC
MST1P7	MST1L	gene	HOM:51872004	HGNC
MST1P9	MST1L	gene	HOM:51872004	HGNC
MST1R	MST1R	gene	HOM:51877885	HGNC
MST2	STK3	gene	HOM:51877886	HGNC
MST3	STK24	gene	HOM:51881445	HGNC
MST3B	STK24	gene	HOM:51881445	HGNC
MST4	STK26	gene	HOM:51877887	HGNC
MSTD	MAPT	gene	HOM:51885671	HGNC
MSTN	MSTN	gene	HOM:51875991	HGNC
MSTO1	MSTO1	gene	HOM:51882565	HGNC
MSTO2	MSTO2P	gene	HGNC:26329	HGNC
MSTO2P	MSTO2P	gene	HGNC:26329	HGNC
MSTP002	HHATL	gene	HOM:51871251	HGNC
MSTP003	MRPL39	gene	HOM:51873732	HGNC
MSTP017	BZW2	gene	HOM:51878901	HGNC
MSTP028	KCTD10	gene	HOM:51882143	HGNC
MSTP033	PPP4R3A	gene	HOM:51874878	HGNC
MSTP036	PDGFD	gene	HOM:51885040	HGNC
MSTP080	MCOLN1	gene	HOM:51877726	HGNC
MSTP087	LRP10	gene	HOM:51886185	HGNC
MSTP095	ORMDL2	gene	HOM:51883417	HGNC
MSTP107	WDR82	gene	HOM:51881958	HGNC
MSTP119	FAM149A	gene	HOM:51880023	HGNC
MSTP120	OSBPL8	gene	HOM:51885906	HGNC
MSTP128	SSBP3-AS1	gene	HGNC:32328	HGNC
MSTP141	DPP8	gene	HOM:51887254	HGNC
MSTP149	MXD4	gene	HOM:51888825	HGNC
MSTP150	SMIM3	gene	HOM:51890078	HGNC
MSTP2	MST1P2	gene	HGNC:7383	HGNC
MSTP7	MST1L	gene	HOM:51872004	HGNC
MSTP9	MST1L	gene	HOM:51872004	HGNC
MSU	BCKDHA	gene	HOM:51882455	HGNC
MSX1	MSX1	gene	HOM:51871723	HGNC
MSX2	MSX2	gene	HOM:51873602	HGNC
MSX2P	MSX2P1	gene	HGNC:24976	HGNC
MSX2P1	MSX2P1	gene	HGNC:24976	HGNC
MSY2	YBX2	gene	HOM:51890847	HGNC
MT	MCAT	gene	HOM:51888333	HGNC
MT-1L	MT1X	gene	HOM:51888804	HGNC
MT-7SDNA	MT-7SDNA	gene	HGNC:7409	HGNC
MT-A70	METTL3	gene	HOM:51875616	HGNC
MT-A70	PCIF1	gene	HOM:51886059	HGNC
MT-ACT48	ACOT9	gene	HOM:51883340	HGNC
MT-ATP6	MT-ATP6	gene	HGNC:7414	HGNC
MT-ATP8	MT-ATP8	gene	HGNC:7415	HGNC
MT-ATT	MT-ATT	gene	HGNC:7416	HGNC
MT-CO1	MT-CO1	gene	HGNC:7419	HGNC
MT-CO2	MT-CO2	gene	HGNC:7421	HGNC
MT-CO3	MT-CO3	gene	HGNC:7422	HGNC
MT-CSB1	MT-CSB1	gene	HGNC:7424	HGNC
MT-CSB2	MT-CSB2	gene	HGNC:7425	HGNC
MT-CSB3	MT-CSB3	gene	HGNC:7426	HGNC
MT-CYB	MT-CYB	gene	HGNC:7427	HGNC
MT-GRPE#2	GRPEL2	gene	HOM:51880796	HGNC
MT-HPR	MT-HPR	gene	HGNC:7438	HGNC
MT-HSP1	MT-HSP1	gene	HGNC:7439	HGNC
MT-HSP2	MT-HSP2	gene	HGNC:7440	HGNC
MT-LIPCAR	MT-LIPCAR	gene	HGNC:50279	HGNC
MT-LSP	MT-LSP	gene	HGNC:7447	HGNC
MT-ND1	MT-ND1	gene	HGNC:7455	HGNC
MT-ND2	MT-ND2	gene	HGNC:7456	HGNC
MT-ND3	MT-ND3	gene	HGNC:7458	HGNC
MT-ND4	MT-ND4	gene	HGNC:7459	HGNC
MT-ND4L	MT-ND4L	gene	HGNC:7460	HGNC
MT-ND5	MT-ND5	gene	HGNC:7461	HGNC
MT-ND6	MT-ND6	gene	HGNC:7462	HGNC
MT-OHR	MT-OHR	gene	HGNC:7465	HGNC
MT-OLR	MT-OLR	gene	HGNC:7466	HGNC
MT-PK	DMPK	gene	HOM:51887231	HGNC
MT-RNR1	MT-RNR1	gene	HGNC:7470	HGNC
MT-RNR2	MT-RNR2	gene	HGNC:7471	HGNC
MT-RNR3	MT-RNR3	gene	HGNC:7472	HGNC
MT-SP1	ST14	gene	HOM:51877714	HGNC
MT-SP2	TMPRSS4	gene	HOM:51879294	HGNC
MT-TA	MT-TA	gene	HGNC:7475	HGNC
MT-TAS	MT-TAS	gene	HGNC:7476	HGNC
MT-TC	MT-TC	gene	HGNC:7477	HGNC
MT-TD	MT-TD	gene	HGNC:7478	HGNC
MT-TE	MT-TE	gene	HGNC:7479	HGNC
MT-TER	MT-TER	gene	HGNC:7480	HGNC
MT-TF	MT-TF	gene	HGNC:7481	HGNC
MT-TFH	MT-TFH	gene	HGNC:7482	HGNC
MT-TFL	MT-TFL	gene	HGNC:7483	HGNC
MT-TFX	MT-TFX	gene	HGNC:7484	HGNC
MT-TFY	MT-TFY	gene	HGNC:7485	HGNC
MT-TG	MT-TG	gene	HGNC:7486	HGNC
MT-TH	MT-TH	gene	HGNC:7487	HGNC
MT-TI	MT-TI	gene	HGNC:7488	HGNC
MT-TK	MT-TK	gene	HGNC:7489	HGNC
MT-TL1	MT-TL1	gene	HGNC:7490	HGNC
MT-TL2	MT-TL2	gene	HGNC:7491	HGNC
MT-TM	MT-TM	gene	HGNC:7492	HGNC
MT-TN	MT-TN	gene	HGNC:7493	HGNC
MT-TP	MT-TP	gene	HGNC:7494	HGNC
MT-TQ	MT-TQ	gene	HGNC:7495	HGNC
MT-TR	MT-TR	gene	HGNC:7496	HGNC
MT-TRX	TXN2	gene	HOM:51884517	HGNC
MT-TS1	MT-TS1	gene	HGNC:7497	HGNC
MT-TS2	MT-TS2	gene	HGNC:7498	HGNC
MT-TT	MT-TT	gene	HGNC:7499	HGNC
MT-TV	MT-TV	gene	HGNC:7500	HGNC
MT-TW	MT-TW	gene	HGNC:7501	HGNC
MT-TY	MT-TY	gene	HGNC:7502	HGNC
MT-TYRRS	YARS2	gene	HOM:51875297	HGNC
MT1	MT1A	gene	HOM:51888804	HGNC
MT1	MT1B	gene	HOM:51888804	HGNC
MT1	MT1E	gene	HOM:51888804	HGNC
MT1	MT1F	gene	HOM:51888804	HGNC
MT1	MT1G	gene	HOM:51888804	HGNC
MT1	MT1H	gene	HOM:51888804	HGNC
MT1	MT1IP	gene	HGNC:7401	HGNC
MT1	MT1JP	gene	HGNC:7402	HGNC
MT1	MT1L	gene	HOM:51888804	HGNC
MT1	MT1M	gene	HOM:51888804	HGNC
MT1	MT1X	gene	HOM:51888804	HGNC
MT1-MMP	MMP14	gene	HOM:51871690	HGNC
MT1A	MT1A	gene	HOM:51888804	HGNC
MT1B	MT1B	gene	HOM:51888804	HGNC
MT1CP	MT1CP	gene	HGNC:7395	HGNC
MT1DP	MT1DP	gene	HGNC:7396	HGNC
MT1E	MT1E	gene	HOM:51888804	HGNC
MT1F	MT1F	gene	HOM:51888804	HGNC
MT1G	MT1G	gene	HOM:51888804	HGNC
MT1H	MT1H	gene	HOM:51888804	HGNC
MT1HL1	MT1HL1	gene	HGNC:31864	HGNC
MT1I	MT1IP	gene	HGNC:7401	HGNC
MT1IP	MT1IP	gene	HGNC:7401	HGNC
MT1J	MT1JP	gene	HGNC:7402	HGNC
MT1JP	MT1JP	gene	HGNC:7402	HGNC
MT1K	MT1G	gene	HOM:51888804	HGNC
MT1K	MT1M	gene	HOM:51888804	HGNC
MT1L	MT1L	gene	HOM:51888804	HGNC
MT1LP	MT1L	gene	HOM:51888804	HGNC
MT1M	MT1M	gene	HOM:51888804	HGNC
MT1NP	MT1JP	gene	HGNC:7402	HGNC
MT1P1	MT1P1	gene	HGNC:23681	HGNC
MT1P2	MT1HL1	gene	HGNC:31864	HGNC
MT1P3	MT1P3	gene	HGNC:16120	HGNC
MT1Q	MT1B	gene	HOM:51888804	HGNC
MT1R	MT1L	gene	HOM:51888804	HGNC
MT1S	MT1A	gene	HOM:51888804	HGNC
MT1X	MT1X	gene	HOM:51888804	HGNC
MT1XP1	MT1XP1	gene	HGNC:7442	HGNC
MT2	MT2A	gene	HOM:51877888	HGNC
MT2	TMPRSS6	gene	HOM:51890510	HGNC
MT2-MMP	MMP15	gene	HOM:51882433	HGNC
MT2A	MT2A	gene	HOM:51877888	HGNC
MT2P1	MT2P1	gene	HGNC:7407	HGNC
MT3	MT3	gene	HOM:51888805	HGNC
MT3-MMP	MMP16	gene	HOM:51879908	HGNC
MT4	MT4	gene	HOM:51881388	HGNC
MT4-MMP	MMP17	gene	HOM:51877840	HGNC
MT5-MMP	MMP24	gene	HOM:51879817	HGNC
MT6-MMP	MMP25	gene	HOM:51877843	HGNC
MT75	CHODL	gene	HOM:51883012	HGNC
MT7SDNA	MT-7SDNA	gene	HGNC:7409	HGNC
MTA1	MTA1	gene	HOM:51881236	HGNC
MTA1-DT	MTA1-DT	gene	HGNC:56032	HGNC
MTA1-L1	MTA2	gene	HOM:51882478	HGNC
MTA1L1	MTA2	gene	HOM:51882478	HGNC
MTA2	MTA2	gene	HOM:51882478	HGNC
MTA3	MTA3	gene	HOM:51875654	HGNC
MTA3P1	MTA3P1	gene	HGNC:54535	HGNC
MTABC2	ABCB10	gene	HOM:51880439	HGNC
MTABC3	ABCB6	gene	HOM:51870477	HGNC
MTAC2D1	TC2N	gene	HOM:51890333	HGNC
MTAG2	DSCR8	gene	HGNC:16707	HGNC
MTAP	MTAP	gene	HOM:51884370	HGNC
MTAP44	IFI44	gene	HOM:51874314	HGNC
MTAPP1	MTAPP1	gene	HGNC:42442	HGNC
MTAPP2	MTAPP2	gene	HGNC:42443	HGNC
MTARC1	MTARC1	gene	HOM:51877705	HGNC
MTARC2	MTARC2	gene	HOM:51877704	HGNC
MTARC2P1	MTARC2P1	gene	HGNC:56378	HGNC
MTASPRS	DARS2	gene	HOM:51880674	HGNC
MTATP6	MT-ATP6	gene	HGNC:7414	HGNC
MTATP6P1	MTATP6P1	gene	HGNC:44575	HGNC
MTATP6P10	MTATP6P10	gene	HGNC:52056	HGNC
MTATP6P11	MTATP6P11	gene	HGNC:52057	HGNC
MTATP6P12	MTATP6P12	gene	HGNC:52082	HGNC
MTATP6P13	MTATP6P13	gene	HGNC:52058	HGNC
MTATP6P14	MTATP6P14	gene	HGNC:52059	HGNC
MTATP6P15	MTATP6P15	gene	HGNC:52060	HGNC
MTATP6P16	MTATP6P16	gene	HGNC:52061	HGNC
MTATP6P17	MTATP6P17	gene	HGNC:52062	HGNC
MTATP6P18	MTATP6P18	gene	HGNC:52063	HGNC
MTATP6P19	MTATP6P19	gene	HGNC:52064	HGNC
MTATP6P2	MTATP6P2	gene	HGNC:44576	HGNC
MTATP6P20	MTATP6P20	gene	HGNC:52176	HGNC
MTATP6P21	MTATP6P21	gene	HGNC:52177	HGNC
MTATP6P22	MTATP6P22	gene	HGNC:52178	HGNC
MTATP6P23	MTATP6P23	gene	HGNC:52179	HGNC
MTATP6P24	MTATP6P24	gene	HGNC:52180	HGNC
MTATP6P25	MTATP6P25	gene	HGNC:52181	HGNC
MTATP6P26	MTATP6P26	gene	HGNC:52182	HGNC
MTATP6P27	MTATP6P27	gene	HGNC:52183	HGNC
MTATP6P28	MTATP6P28	gene	HGNC:52184	HGNC
MTATP6P29	MTATP6P29	gene	HGNC:52187	HGNC
MTATP6P3	MTATP6P3	gene	HGNC:44577	HGNC
MTATP6P30	MTATP6P30	gene	HGNC:52185	HGNC
MTATP6P31	MTATP6P31	gene	HGNC:52186	HGNC
MTATP6P4	MTATP6P4	gene	HGNC:44578	HGNC
MTATP6P5	MTATP6P5	gene	HGNC:44579	HGNC
MTATP6P6	MTATP6P6	gene	HGNC:44580	HGNC
MTATP6P7	MTATP6P7	gene	HGNC:44581	HGNC
MTATP6P8	MTATP6P8	gene	HGNC:44582	HGNC
MTATP6P9	MTATP6P9	gene	HGNC:44583	HGNC
MTATP8	MT-ATP8	gene	HGNC:7415	HGNC
MTATP8P1	MTATP8P1	gene	HGNC:44571	HGNC
MTATP8P2	MTATP8P2	gene	HGNC:44572	HGNC
MTATP8P3	MTATP8P3	gene	HGNC:44573	HGNC
MTATP8P4	MTATP8P4	gene	HGNC:44574	HGNC
MTATT	MT-ATT	gene	HGNC:7416	HGNC
MTB	MT1JP	gene	HGNC:7402	HGNC
MTB	NCAPG2	gene	HOM:51876426	HGNC
MTB-ZF	PRDM2	gene	HOM:51878493	HGNC
MTBP	MTBP	gene	HOM:51886041	HGNC
MTBT1	MAPT	gene	HOM:51885671	HGNC
MTBT2	MAPT	gene	HOM:51885671	HGNC
MTC	NTRK1	gene	HOM:51881682	HGNC
MTC1	RET	gene	HOM:51872523	HGNC
MTCBP-1	ADI1	gene	HOM:51874653	HGNC
MTCCA	TRNT1	gene	HOM:51884643	HGNC
MTCH1	MTCH1	gene	HOM:51888806	HGNC
MTCH1P1	MTCH1P1	gene	HGNC:55886	HGNC
MTCH1P2	MTCH1P2	gene	HGNC:55887	HGNC
MTCH2	MTCH2	gene	HOM:51873565	HGNC
MTCH2P1	MTCH2P1	gene	HGNC:56546	HGNC
MTCH2P2	MTCH2P2	gene	HGNC:56547	HGNC
MTCH2P3	MTCH2P3	gene	HGNC:56548	HGNC
MTCH2P4	MTCH2P4	gene	HGNC:56549	HGNC
MTCL1	MTCL1	gene	HOM:51888807	HGNC
MTCL1-AS1	GACAT2	gene	HGNC:50516	HGNC
MTCL1P1	MTCL1P1	gene	HGNC:42040	HGNC
MTCL2	MTCL2	gene	HOM:51871237	HGNC
MTCL3	MTCL3	gene	HOM:51879358	HGNC
MTCO1	MT-CO1	gene	HGNC:7419	HGNC
MTCO1P1	MTCO1P1	gene	HGNC:7420	HGNC
MTCO1P10	MTCO1P10	gene	HGNC:52012	HGNC
MTCO1P11	MTCO1P11	gene	HGNC:52013	HGNC
MTCO1P12	MTCO1P12	gene	HGNC:52014	HGNC
MTCO1P13	MTCO1P13	gene	HGNC:52015	HGNC
MTCO1P14	MTCO1P14	gene	HGNC:52016	HGNC
MTCO1P15	MTCO1P15	gene	HGNC:52017	HGNC
MTCO1P16	MTCO1P16	gene	HGNC:52018	HGNC
MTCO1P17	MTCO1P17	gene	HGNC:52019	HGNC
MTCO1P18	MTCO1P18	gene	HGNC:52020	HGNC
MTCO1P19	MTCO1P19	gene	HGNC:52021	HGNC
MTCO1P2	MTCO1P2	gene	HGNC:19932	HGNC
MTCO1P20	MTCO1P20	gene	HGNC:52085	HGNC
MTCO1P21	MTCO1P21	gene	HGNC:52086	HGNC
MTCO1P22	MTCO1P22	gene	HGNC:52087	HGNC
MTCO1P23	MTCO1P23	gene	HGNC:52088	HGNC
MTCO1P24	MTCO1P24	gene	HGNC:52089	HGNC
MTCO1P25	MTCO1P25	gene	HGNC:52090	HGNC
MTCO1P26	MTCO1P26	gene	HGNC:52091	HGNC
MTCO1P27	MTCO1P27	gene	HGNC:52092	HGNC
MTCO1P28	MTCO1P28	gene	HGNC:52093	HGNC
MTCO1P29	MTCO1P29	gene	HGNC:52094	HGNC
MTCO1P3	MTCO1P3	gene	HGNC:39604	HGNC
MTCO1P30	MTCO1P30	gene	HGNC:52095	HGNC
MTCO1P31	MTCO1P31	gene	HGNC:52096	HGNC
MTCO1P32	MTCO1P32	gene	HGNC:52097	HGNC
MTCO1P33	MTCO1P33	gene	HGNC:52098	HGNC
MTCO1P34	MTCO1P34	gene	HGNC:52099	HGNC
MTCO1P35	MTCO1P35	gene	HGNC:52100	HGNC
MTCO1P36	MTCO1P36	gene	HGNC:52101	HGNC
MTCO1P37	MTCO1P37	gene	HGNC:52102	HGNC
MTCO1P38	MTCO1P38	gene	HGNC:52103	HGNC
MTCO1P39	MTCO1P39	gene	HGNC:52104	HGNC
MTCO1P4	MTCO1P4	gene	HGNC:50350	HGNC
MTCO1P40	MTCO1P40	gene	HGNC:52105	HGNC
MTCO1P41	MTCO1P41	gene	HGNC:52106	HGNC
MTCO1P42	MTCO1P42	gene	HGNC:52107	HGNC
MTCO1P43	MTCO1P43	gene	HGNC:52108	HGNC
MTCO1P44	MTCO1P44	gene	HGNC:52109	HGNC
MTCO1P45	MTCO1P45	gene	HGNC:52110	HGNC
MTCO1P46	MTCO1P46	gene	HGNC:52111	HGNC
MTCO1P47	MTCO1P47	gene	HGNC:52112	HGNC
MTCO1P48	MTCO1P48	gene	HGNC:52113	HGNC
MTCO1P49	MTCO1P49	gene	HGNC:52114	HGNC
MTCO1P5	MTCO1P5	gene	HGNC:51300	HGNC
MTCO1P50	MTCO1P50	gene	HGNC:52115	HGNC
MTCO1P51	MTCO1P51	gene	HGNC:52116	HGNC
MTCO1P52	MTCO1P52	gene	HGNC:52117	HGNC
MTCO1P53	MTCO1P53	gene	HGNC:52118	HGNC
MTCO1P54	MTCO1P54	gene	HGNC:52119	HGNC
MTCO1P55	MTCO1P55	gene	HGNC:52120	HGNC
MTCO1P56	MTCO1P56	gene	HGNC:52121	HGNC
MTCO1P57	MTCO1P57	gene	HGNC:52315	HGNC
MTCO1P58	MTCO1P58	gene	HGNC:56576	HGNC
MTCO1P59	MTCO1P59	gene	HGNC:56944	HGNC
MTCO1P6	MTCO1P6	gene	HGNC:52008	HGNC
MTCO1P7	MTCO1P7	gene	HGNC:52009	HGNC
MTCO1P8	MTCO1P8	gene	HGNC:52010	HGNC
MTCO1P9	MTCO1P9	gene	HGNC:52011	HGNC
MTCO2	MT-CO2	gene	HGNC:7421	HGNC
MTCO2L	MTCO2P1	gene	HGNC:16564	HGNC
MTCO2P1	MTCO2P1	gene	HGNC:16564	HGNC
MTCO2P10	MTCO2P10	gene	HGNC:52026	HGNC
MTCO2P11	MTCO2P11	gene	HGNC:52027	HGNC
MTCO2P12	MTCO2P12	gene	HGNC:52028	HGNC
MTCO2P13	MTCO2P13	gene	HGNC:52029	HGNC
MTCO2P14	MTCO2P14	gene	HGNC:52030	HGNC
MTCO2P15	MTCO2P15	gene	HGNC:52031	HGNC
MTCO2P16	MTCO2P16	gene	HGNC:52032	HGNC
MTCO2P17	MTCO2P17	gene	HGNC:52033	HGNC
MTCO2P18	MTCO2P18	gene	HGNC:52034	HGNC
MTCO2P19	MTCO2P19	gene	HGNC:52035	HGNC
MTCO2P2	MTCO2P2	gene	HGNC:25354	HGNC
MTCO2P20	MTCO2P20	gene	HGNC:52149	HGNC
MTCO2P21	MTCO2P21	gene	HGNC:52150	HGNC
MTCO2P22	MTCO2P22	gene	HGNC:52151	HGNC
MTCO2P23	MTCO2P23	gene	HGNC:52152	HGNC
MTCO2P24	MTCO2P24	gene	HGNC:52153	HGNC
MTCO2P25	MTCO2P25	gene	HGNC:52154	HGNC
MTCO2P26	MTCO2P26	gene	HGNC:52155	HGNC
MTCO2P27	MTCO2P27	gene	HGNC:52156	HGNC
MTCO2P28	MTCO2P28	gene	HGNC:52157	HGNC
MTCO2P29	MTCO2P29	gene	HGNC:52158	HGNC
MTCO2P3	MTCO2P3	gene	HGNC:39576	HGNC
MTCO2P30	MTCO2P30	gene	HGNC:52159	HGNC
MTCO2P31	MTCO2P31	gene	HGNC:52160	HGNC
MTCO2P32	MTCO2P32	gene	HGNC:52161	HGNC
MTCO2P33	MTCO2P33	gene	HGNC:52162	HGNC
MTCO2P34	MTCO2P34	gene	HGNC:52316	HGNC
MTCO2P4	MTCO2P4	gene	HGNC:50349	HGNC
MTCO2P5	MTCO2P5	gene	HGNC:52124	HGNC
MTCO2P6	MTCO2P6	gene	HGNC:52022	HGNC
MTCO2P7	MTCO2P7	gene	HGNC:52023	HGNC
MTCO2P8	MTCO2P8	gene	HGNC:52024	HGNC
MTCO2P9	MTCO2P9	gene	HGNC:52025	HGNC
MTCO3	MT-CO3	gene	HGNC:7422	HGNC
MTCO3P1	MTCO3P1	gene	HGNC:31342	HGNC
MTCO3P10	MTCO3P10	gene	HGNC:52040	HGNC
MTCO3P11	MTCO3P11	gene	HGNC:52041	HGNC
MTCO3P12	MTCO3P12	gene	HGNC:52042	HGNC
MTCO3P13	MTCO3P13	gene	HGNC:52043	HGNC
MTCO3P14	MTCO3P14	gene	HGNC:52044	HGNC
MTCO3P15	MTCO3P15	gene	HGNC:52045	HGNC
MTCO3P16	MTCO3P16	gene	HGNC:52046	HGNC
MTCO3P17	MTCO3P17	gene	HGNC:52047	HGNC
MTCO3P18	MTCO3P18	gene	HGNC:52048	HGNC
MTCO3P19	MTCO3P19	gene	HGNC:52049	HGNC
MTCO3P2	MTCO3P2	gene	HGNC:39681	HGNC
MTCO3P20	MTCO3P20	gene	HGNC:52122	HGNC
MTCO3P21	MTCO3P21	gene	HGNC:52083	HGNC
MTCO3P22	MTCO3P22	gene	HGNC:52125	HGNC
MTCO3P23	MTCO3P23	gene	HGNC:52126	HGNC
MTCO3P24	MTCO3P24	gene	HGNC:52127	HGNC
MTCO3P25	MTCO3P25	gene	HGNC:52128	HGNC
MTCO3P26	MTCO3P26	gene	HGNC:52129	HGNC
MTCO3P27	MTCO3P27	gene	HGNC:52130	HGNC
MTCO3P28	MTCO3P28	gene	HGNC:52131	HGNC
MTCO3P29	MTCO3P29	gene	HGNC:52132	HGNC
MTCO3P3	MTCO3P3	gene	HGNC:52080	HGNC
MTCO3P30	MTCO3P30	gene	HGNC:52133	HGNC
MTCO3P31	MTCO3P31	gene	HGNC:52134	HGNC
MTCO3P32	MTCO3P32	gene	HGNC:52135	HGNC
MTCO3P33	MTCO3P33	gene	HGNC:52136	HGNC
MTCO3P34	MTCO3P34	gene	HGNC:52137	HGNC
MTCO3P35	MTCO3P35	gene	HGNC:52138	HGNC
MTCO3P36	MTCO3P36	gene	HGNC:52139	HGNC
MTCO3P37	MTCO3P37	gene	HGNC:52140	HGNC
MTCO3P38	MTCO3P38	gene	HGNC:52141	HGNC
MTCO3P39	MTCO3P39	gene	HGNC:52142	HGNC
MTCO3P4	MTCO3P4	gene	HGNC:52079	HGNC
MTCO3P40	MTCO3P40	gene	HGNC:52143	HGNC
MTCO3P41	MTCO3P41	gene	HGNC:52144	HGNC
MTCO3P42	MTCO3P42	gene	HGNC:52145	HGNC
MTCO3P43	MTCO3P43	gene	HGNC:52146	HGNC
MTCO3P44	MTCO3P44	gene	HGNC:52147	HGNC
MTCO3P45	MTCO3P45	gene	HGNC:52148	HGNC
MTCO3P46	MTCO3P46	gene	HGNC:52165	HGNC
MTCO3P47	MTCO3P47	gene	HGNC:56430	HGNC
MTCO3P5	MTCO3P5	gene	HGNC:52123	HGNC
MTCO3P6	MTCO3P6	gene	HGNC:52036	HGNC
MTCO3P7	MTCO3P7	gene	HGNC:52037	HGNC
MTCO3P8	MTCO3P8	gene	HGNC:52038	HGNC
MTCO3P9	MTCO3P9	gene	HGNC:52039	HGNC
MTCP1	CMC4	gene	HOM:51886987	HGNC
MTCP1	MTCP1	gene	HOM:51888808	HGNC
MTCP1	SH2D1A	gene	HOM:51879004	HGNC
MTCP1NB	CMC4	gene	HOM:51886987	HGNC
MTCSB1	MT-CSB1	gene	HGNC:7424	HGNC
MTCSB2	MT-CSB2	gene	HGNC:7425	HGNC
MTCSB3	MT-CSB3	gene	HGNC:7426	HGNC
MTCYB	MT-CYB	gene	HGNC:7427	HGNC
MTCYBP1	MTCYBP1	gene	HGNC:38729	HGNC
MTCYBP10	MTCYBP10	gene	HGNC:51961	HGNC
MTCYBP11	MTCYBP11	gene	HGNC:51962	HGNC
MTCYBP12	MTCYBP12	gene	HGNC:51963	HGNC
MTCYBP13	MTCYBP13	gene	HGNC:51975	HGNC
MTCYBP14	MTCYBP14	gene	HGNC:51960	HGNC
MTCYBP15	MTCYBP15	gene	HGNC:51968	HGNC
MTCYBP16	MTCYBP16	gene	HGNC:51969	HGNC
MTCYBP17	MTCYBP17	gene	HGNC:51970	HGNC
